Time,Heat value
10/13/21 2:00,2140.9634
10/13/21 2:05,2157.5742
10/13/21 2:10,2176.5435
10/13/21 2:15,2190.3635
10/13/21 2:20,2164.9521
10/13/21 2:25,2121.642
10/13/21 2:30,2087.859
10/13/21 2:35,2059.8215
10/13/21 2:40,2039.7614
10/13/21 2:45,2046.4751
10/13/21 2:50,2048.3706
10/13/21 2:55,2032.5835
10/13/21 3:00,2009.55
10/13/21 3:05,1992.6208
10/13/21 3:10,1981.3486
10/13/21 3:15,1980.0243
10/13/21 3:20,1966.276
10/13/21 3:25,1946.4266
10/13/21 3:30,1926.4951
10/13/21 3:35,1931.8428
10/13/21 3:40,1935.6504
10/13/21 3:45,1932.9313
10/13/21 3:50,1927.4265
10/13/21 3:55,1920.4365
10/13/21 4:00,1904.2048
10/13/21 4:05,1900.4038
10/13/21 4:10,1926.7097
10/13/21 4:15,2081.0137
10/13/21 4:20,2135.189
10/13/21 4:25,2084.0554
10/13/21 4:30,2043.6915
10/13/21 4:35,2000.5509
10/13/21 4:40,1964.487
10/13/21 4:45,2021.8599
10/13/21 4:50,1989.1141
10/13/21 4:55,1953.1255
10/13/21 5:00,1924.7261
10/13/21 5:05,1897.9329
10/13/21 5:10,1897.917
10/13/21 5:15,1896.7222
10/13/21 5:20,1889.9275
10/13/21 5:25,1892.7565
10/13/21 5:30,1895.1005
10/13/21 5:35,1948.7518
10/13/21 5:40,2031.6746
10/13/21 5:45,1995.0854
10/13/21 5:50,1962.5853
10/13/21 5:55,1940.0846
10/13/21 6:00,1928.1967
10/13/21 6:05,1912.1123
10/13/21 6:10,1899.5142
10/13/21 6:15,1945.581
10/13/21 6:20,1952.5994
10/13/21 6:25,1922.8983
10/13/21 6:30,1891.2795
10/13/21 6:35,1863.2119
10/13/21 6:40,1924.744
10/13/21 6:45,1969.5814
10/13/21 6:50,2015.8978
10/13/21 6:55,2052.2844
10/13/21 7:00,2085.6145
10/13/21 7:05,2085.7356
10/13/21 7:10,2074.3284
10/13/21 7:15,2059.8052
10/13/21 7:20,2072.521
10/13/21 7:25,2111.277
10/13/21 7:30,2127.1987
10/13/21 7:35,2104.2397
10/13/21 7:40,2089.277
10/13/21 7:45,2066.0105
10/13/21 7:50,2049.3203
10/13/21 7:55,2027.0948
10/13/21 8:00,2005.591
10/13/21 8:05,1996.5068
10/13/21 8:10,1979.5331
10/13/21 8:15,2096.8225
10/13/21 8:20,2242.3235
10/13/21 8:25,2321.5874
10/13/21 8:30,2301.7854
10/13/21 8:35,2276.9062
10/13/21 8:40,2255.766
10/13/21 8:45,2265.6138
10/13/21 8:50,2287.2844
10/13/21 8:55,2308.6982
10/13/21 9:00,2294.4822
10/13/21 9:05,2282.4763
10/13/21 9:10,2265.016
10/13/21 9:15,2245.7456
10/13/21 9:20,2230.7375
10/13/21 9:25,2215.6106
10/13/21 9:30,2203.8975
10/13/21 9:35,2250.547
10/13/21 9:40,2334.152
10/13/21 9:45,2406.6096
10/13/21 9:50,2472.7463
10/13/21 9:55,2541.525
10/13/21 10:00,2615.2556
10/13/21 10:05,2671.0498
10/13/21 10:10,2728.7266
10/13/21 10:15,2784.6526
10/13/21 10:20,2838.3184
10/13/21 10:25,2900.3613
10/13/21 10:30,2810.1028
10/13/21 10:35,2731.4648
10/13/21 10:40,2713.527
10/13/21 10:45,2701.1384
10/13/21 10:50,2690.4194
10/13/21 10:55,2687.7478
10/13/21 11:00,2687.6711
10/13/21 11:05,2688.4548
10/13/21 11:10,2686.3386
10/13/21 11:15,2690.906
10/13/21 11:20,2691.0667
10/13/21 11:25,2666.661
10/13/21 11:30,2619.8662
10/13/21 11:35,2576.5132
10/13/21 11:40,2535.1226
10/13/21 11:45,2497.7742
10/13/21 11:50,2469.0005
10/13/21 11:55,2443.9924
10/13/21 12:00,2422.8503
10/13/21 12:05,2394.5166
10/13/21 12:10,2361.0193
10/13/21 12:15,2314.253
10/13/21 12:20,2281.7053
10/13/21 12:25,2259.8674
10/13/21 12:30,2250.3806
10/13/21 12:35,2244.0903
10/13/21 12:40,2353.822
10/13/21 12:45,2300.2104
10/13/21 12:50,2251.3267
10/13/21 12:55,2216.0054
10/13/21 13:00,2183.2988
10/13/21 13:05,2153.9392
10/13/21 13:10,2118.6326
10/13/21 13:15,2085.889
10/13/21 13:20,2057.5723
10/13/21 13:25,2031.6843
10/13/21 13:30,2219.738
10/13/21 13:35,2226.4133
10/13/21 13:40,2183.3687
10/13/21 13:45,2138.191
10/13/21 13:50,2103.6265
10/13/21 13:55,2127.9536
10/13/21 14:00,2154.1543
10/13/21 14:05,2161.8962
10/13/21 14:10,2157.0146
10/13/21 14:15,2156.353
10/13/21 14:20,2152.399
10/13/21 14:25,2146.5312
10/13/21 14:30,2141.678
10/13/21 14:35,2134.072
10/13/21 14:40,2123.7273
10/13/21 14:45,2108.7004
10/13/21 14:50,2098.9229
10/13/21 14:55,2112.5537
10/13/21 15:00,2128.1423
10/13/21 15:05,2149.0725
10/13/21 15:10,2165.672
10/13/21 15:15,2194.7285
10/13/21 15:20,2156.7393
10/13/21 15:25,2122.1804
10/13/21 15:30,2081.6895
10/13/21 15:35,2074.5176
10/13/21 15:40,2102.5962
10/13/21 15:45,2118.1118
10/13/21 15:50,2099.594
10/13/21 15:55,2082.19
10/13/21 16:00,2065.8586
10/13/21 16:05,2050.037
10/13/21 16:10,2036.766
10/13/21 16:15,2167.1682
10/13/21 16:20,2290.3362
10/13/21 16:25,2376.1663
10/13/21 16:30,2359.2688
10/13/21 16:35,2328.0818
10/13/21 16:40,2271.0815
10/13/21 16:45,2221.8145
10/13/21 16:50,2174.786
10/13/21 16:55,2185.6516
10/13/21 17:00,2212.8718
10/13/21 17:05,2242.5498
10/13/21 17:10,2227.6921
10/13/21 17:15,2210.2449
10/13/21 17:20,2194.5183
10/13/21 17:25,2186.7944
10/13/21 17:30,2243.859
10/13/21 17:35,2218.0522
10/13/21 17:40,2169.1482
10/13/21 17:45,2128.878
10/13/21 17:50,2085.7815
10/13/21 17:55,2060.8728
10/13/21 18:00,2089.671
10/13/21 18:05,2120.2659
10/13/21 18:10,2108.6191
10/13/21 18:15,2093.7983
10/13/21 18:20,2078.7212
10/13/21 18:25,2079.6934
10/13/21 18:30,2117.7244
10/13/21 18:35,2108.9568
10/13/21 18:40,2070.3933
10/13/21 18:45,2033.7252
10/13/21 18:50,2005.312
10/13/21 18:59,2083.035
10/13/21 19:04,2116.9233
10/13/21 19:09,2129.918
10/13/21 19:14,2139.3694
10/13/21 19:19,2147.5264
10/13/21 19:24,2160.6067
10/13/21 19:29,2196.9243
10/13/21 19:34,2226.1433
10/13/21 19:39,2248.1462
10/13/21 19:44,2243.0132
10/13/21 19:49,2231.042
10/13/21 19:54,2217.2456
10/13/21 19:59,2206.2756
10/13/21 20:04,2200.8013
10/13/21 20:09,2310.9521
10/13/21 20:14,2425.2312
10/13/21 20:19,2526.146
10/13/21 20:24,2627.5525
10/13/21 20:29,2724.5466
10/13/21 20:34,2851.488
10/13/21 20:39,2965.747
10/13/21 20:44,3059.8667
10/13/21 20:49,3141.3064
10/13/21 20:54,3145.4739
10/13/21 20:59,3128.0847
10/13/21 21:04,3111.2412
10/13/21 21:09,3064.8152
10/13/21 21:14,3016.9863
10/13/21 21:19,2966.8008
10/13/21 21:24,2898.4045
10/13/21 21:29,2803.8713
10/13/21 21:34,2725.3127
10/13/21 21:39,2675.3027
10/13/21 21:44,2635.1904
10/13/21 21:49,2589.7898
10/13/21 21:54,2560.077
10/13/21 21:59,2567.1206
10/13/21 22:04,2574.099
10/13/21 22:09,2579.8499
10/13/21 22:14,2582.4668
10/13/21 22:19,2562.258
10/13/21 22:24,2498.8977
10/13/21 22:29,2438.9663
10/13/21 22:34,2392.7998
10/13/21 22:39,2377.1218
10/13/21 22:44,2358.054
10/13/21 22:49,2345.044
10/13/21 22:54,2328.4592
10/13/21 22:59,2366.208
10/13/21 23:04,2363.619
10/13/21 23:09,2302.6829
10/13/21 23:14,2251.12
10/13/21 23:19,2207.8787
10/13/21 23:24,2224.1143
10/13/21 23:29,2233.8296
10/13/21 23:34,2231.7542
10/13/21 23:39,2208.3577
10/13/21 23:44,2187.9211
10/13/21 23:49,2178.7744
10/13/21 23:54,2195.5623
10/13/21 23:59,2205.3342
10/14/21 0:04,2220.7253
10/14/21 0:09,2244.1768
10/14/21 0:14,2274.6042
10/14/21 0:19,2246.4968
10/14/21 0:24,2202.4316
10/14/21 0:29,2159.1633
10/14/21 0:34,2120.8274
10/14/21 0:39,2085.6423
10/14/21 0:44,2105.3313
10/14/21 0:49,2136.3708
10/14/21 0:54,2170.7031
10/14/21 0:59,2181.0378
10/14/21 1:04,2181.5635
10/14/21 1:09,2179.6504
10/14/21 1:14,2181.9216
10/14/21 1:19,2201.6868
10/14/21 1:24,2272.5295
10/14/21 1:29,2335.0015
10/14/21 1:34,2393.193
10/14/21 1:39,2390.5923
10/14/21 1:44,2339.4731
10/14/21 1:49,2283.4666
10/14/21 1:54,2240.6536
10/14/21 1:59,2194.8955
10/14/21 2:04,2145.679
10/14/21 2:09,2098.4922
10/14/21 2:14,2061.0337
10/14/21 2:19,2101.8918
10/14/21 2:24,2124.437
10/14/21 2:29,2080.8557
10/14/21 2:34,2036.561
10/14/21 2:39,2022.277
10/14/21 2:44,2033.0098
10/14/21 2:49,2039.6556
10/14/21 2:54,2043.223
10/14/21 2:59,2040.4474
10/14/21 3:04,2044.8933
10/14/21 3:09,2051.702
10/14/21 3:14,2058.9885
10/14/21 3:19,2136.5781
10/14/21 3:24,2235.2126
10/14/21 3:29,2286.8733
10/14/21 3:34,2267.2725
10/14/21 3:39,2220.9587
10/14/21 3:44,2177.3452
10/14/21 3:49,2132.752
10/14/21 3:54,2143.9922
10/14/21 3:59,2172.6511
10/14/21 4:04,2203.8455
10/14/21 4:09,2239.641
10/14/21 4:14,2271.1912
10/14/21 4:19,2296.4353
10/14/21 4:24,2250.5024
10/14/21 4:29,2212.9094
10/14/21 4:34,2180.1057
10/14/21 4:39,2171.3289
10/14/21 4:44,2190.5598
10/14/21 4:49,2203.6736
10/14/21 4:54,2205.2944
10/14/21 4:59,2200.5603
10/14/21 5:04,2188.619
10/14/21 5:09,2153.9192
10/14/21 5:14,2117.489
10/14/21 5:19,2084.6106
10/14/21 5:24,2053.8728
10/14/21 5:29,2028.2798
10/14/21 5:34,2099.6953
10/14/21 5:39,2203.0696
10/14/21 5:44,2294.9087
10/14/21 5:49,2331.4539
10/14/21 5:54,2328.7112
10/14/21 5:59,2325.3916
10/14/21 6:04,2322.6692
10/14/21 6:09,2320.8218
10/14/21 6:14,2347.9329
10/14/21 6:19,2426.7896
10/14/21 6:24,2482.9595
10/14/21 6:29,2525.4497
10/14/21 6:34,2569.9028
10/14/21 6:39,2654.4678
10/14/21 6:44,2784.3645
10/14/21 6:49,2890.2751
10/14/21 6:54,2996.2683
10/14/21 6:59,2973.3394
10/14/21 7:04,2950.1575
10/14/21 7:09,2914.156
10/14/21 7:14,2858.322
10/14/21 7:19,2809.7947
10/14/21 7:24,2764.917
10/14/21 7:29,2739.9622
10/14/21 7:34,2743.1328
10/14/21 7:39,2733.034
10/14/21 7:44,2674.3118
10/14/21 7:49,2618.3545
10/14/21 7:54,2563.8796
10/14/21 7:59,2518.0466
10/14/21 8:04,2473.526
10/14/21 8:09,2448.4817
10/14/21 8:14,2483.8823
10/14/21 8:19,2519.9626
10/14/21 8:24,2545.442
10/14/21 8:29,2561.3982
10/14/21 8:34,2570.9553
10/14/21 8:39,2583.3367
10/14/21 8:44,2560.9456
10/14/21 8:49,2524.7185
10/14/21 8:54,2464.3896
10/14/21 8:59,2405.533
10/14/21 9:04,2350.0059
10/14/21 9:09,2297.49
10/14/21 9:14,2296.9866
10/14/21 9:19,2376.7288
10/14/21 9:24,2460.8586
10/14/21 9:29,2539.4556
10/14/21 9:34,2558.1194
10/14/21 9:39,2563.353
10/14/21 9:44,2563.1113
10/14/21 9:49,2553.8186
10/14/21 9:54,2531.982
10/14/21 9:59,2469.247
10/14/21 10:04,2416.0876
10/14/21 10:09,2377.9153
10/14/21 10:14,2361.1372
10/14/21 10:19,2342.9536
10/14/21 10:24,2333.6619
10/14/21 10:29,2332.5012
10/14/21 10:34,2310.184
10/14/21 10:39,2258.7742
10/14/21 10:44,2212.93
10/14/21 10:49,2168.764
10/14/21 10:54,2164.6465
10/14/21 10:59,2212.3992
10/14/21 11:04,2250.966
10/14/21 11:09,2286.871
10/14/21 11:14,2322.063
10/14/21 11:19,2366.297
10/14/21 11:24,2415.9705
10/14/21 11:29,2417.6157
10/14/21 11:34,2419.3584
10/14/21 11:39,2421.4724
10/14/21 11:44,2426.1396
10/14/21 11:49,2459.168
10/14/21 11:54,2441.4905
10/14/21 11:59,2384.362
10/14/21 12:04,2327.6958
10/14/21 12:09,2277.2852
10/14/21 12:14,2222.666
10/14/21 12:19,2289.4204
10/14/21 12:24,2267.986
10/14/21 12:29,2220.8564
10/14/21 12:34,2174.2437
10/14/21 12:39,2137.9592
10/14/21 12:44,2172.9492
10/14/21 12:49,2154.7175
10/14/21 12:54,2111.7742
10/14/21 12:59,2073.3738
10/14/21 13:04,2034.412
10/14/21 13:09,1997.0419
10/14/21 13:14,2002.1039
10/14/21 13:19,2123.9446
10/14/21 13:24,2086.7336
10/14/21 13:29,2050.3477
10/14/21 13:34,2013.2792
10/14/21 13:39,1978.646
10/14/21 13:44,1966.0428
10/14/21 13:49,2024.3488
10/14/21 13:54,1995.2583
10/14/21 13:59,1962.0212
10/14/21 14:04,1924.2931
10/14/21 14:09,1941.0177
10/14/21 14:14,2006.1215
10/14/21 14:19,2067.4841
10/14/21 14:24,2126.7969
10/14/21 14:29,2166.5652
10/14/21 14:34,2199.9941
10/14/21 14:39,2229.2717
10/14/21 14:44,2230.3809
10/14/21 14:49,2185.4702
10/14/21 14:54,2138.3567
10/14/21 14:59,2096.3591
10/14/21 15:04,2054.4023
10/14/21 15:09,2067.5764
10/14/21 15:14,2014.1366
10/14/21 15:19,1964.6605
10/14/21 15:24,1922.688
10/14/21 15:29,1881.1616
10/14/21 15:34,1872.0586
10/14/21 15:39,1969.4474
10/14/21 15:44,2035.309
10/14/21 15:49,2007.9741
10/14/21 15:54,1981.7394
10/14/21 15:59,1963.6816
10/14/21 16:04,1944.7886
10/14/21 16:09,2040.5908
10/14/21 16:14,2119.9202
10/14/21 16:19,2204.2478
10/14/21 16:24,2272.0552
10/14/21 16:29,2347.1262
10/14/21 16:34,2398.0527
10/14/21 16:39,2426.6956
10/14/21 16:44,2412.053
10/14/21 16:49,2395.3567
10/14/21 16:54,2378.0464
10/14/21 16:59,2417.4954
10/14/21 17:04,2497.1135
10/14/21 17:09,2583.4434
10/14/21 17:14,2640.8823
10/14/21 17:19,2651.887
10/14/21 17:24,2642.7554
10/14/21 17:29,2583.138
10/14/21 17:34,2516.7688
10/14/21 17:39,2473.6682
10/14/21 17:44,2435.749
10/14/21 17:49,2407.299
10/14/21 17:54,2394.4087
10/14/21 17:59,2355.0938
10/14/21 18:04,2297.9329
10/14/21 18:09,2240.7803
10/14/21 18:14,2185.627
10/14/21 18:19,2156.4175
10/14/21 18:24,2161.8633
10/14/21 18:29,2163.2463
10/14/21 18:34,2168.8171
10/14/21 18:39,2186.9568
10/14/21 18:44,2205.6714
10/14/21 18:49,2202.1755
10/14/21 18:54,2162.2563
10/14/21 18:59,2111.502
10/14/21 19:04,2063.3948
10/14/21 19:09,2030.1155
10/14/21 19:14,1994.6656
10/14/21 19:19,1972.3243
10/14/21 19:24,1977.3217
10/14/21 19:29,1975.2421
10/14/21 19:34,1974.1597
10/14/21 19:39,1991.5189
10/14/21 19:44,1967.11
10/14/21 19:49,1938.8413
10/14/21 19:54,1908.3401
10/14/21 19:59,1942.9646
10/14/21 20:04,1976.1257
10/14/21 20:09,1980.7839
10/14/21 20:14,1971.0731
10/14/21 20:19,1961.3201
10/14/21 20:24,1994.138
10/14/21 20:29,2034.5366
10/14/21 20:34,2066.492
10/14/21 20:39,2077.0781
10/14/21 20:44,2084.1262
10/14/21 20:49,2093.5322
10/14/21 20:54,2105.793
10/14/21 20:59,2069.923
10/14/21 21:04,2033.348
10/14/21 21:09,1996.9855
10/14/21 21:14,1958.4972
10/14/21 21:19,1921.6147
10/14/21 21:24,1917.9259
10/14/21 21:29,1909.3439
10/14/21 21:34,1901.4822
10/14/21 21:39,1885.2148
10/14/21 21:44,1864.9578
10/14/21 21:49,1886.8925
10/14/21 21:54,1840.119
10/14/21 21:59,1795.168
10/14/21 22:04,1754.8059
10/14/21 22:09,1728.8076
10/14/21 22:14,1769.813
10/14/21 22:19,1783.2783
10/14/21 22:24,1754.9562
10/14/21 22:29,1725.9504
10/14/21 22:34,1708.2711
10/14/21 22:39,1741.8707
10/14/21 22:44,1796.7479
10/14/21 22:49,1836.991
10/14/21 22:54,1878.8971
10/14/21 22:59,1910.41
10/14/21 23:04,1909.0912
10/14/21 23:09,1877.8007
10/14/21 23:14,1851.9343
10/14/21 23:19,1818.3563
10/14/21 23:24,1814.0088
10/14/21 23:29,1843.352
10/14/21 23:34,1821.6161
10/14/21 23:39,1803.387
10/14/21 23:44,1809.4773
10/14/21 23:49,1808.2108
10/14/21 23:54,1813.0309
10/14/21 23:59,1835.5891
10/15/21 0:04,1841.6089
10/15/21 0:09,1845.3796
10/15/21 0:14,1837.6885
10/15/21 0:19,1815.0339
10/15/21 0:24,1784.8286
10/15/21 0:29,1762.7614
10/15/21 0:34,1740.7715
10/15/21 0:39,1730.7443
10/15/21 0:44,1718.6274
10/15/21 0:49,1705.7788
10/15/21 0:54,1690.9872
10/15/21 0:59,1689.4924
10/15/21 1:04,1685.4657
10/15/21 1:09,1710.5859
10/15/21 1:14,1716.8745
10/15/21 1:19,1696.0695
10/15/21 1:24,1674.8508
10/15/21 1:29,1656.1606
10/15/21 1:34,1644.9478
10/15/21 1:39,1630.4302
10/15/21 1:44,1620.3877
10/15/21 1:49,1755.5486
10/15/21 1:54,1813.4099
10/15/21 1:59,1789.3539
10/15/21 2:04,1763.2167
10/15/21 2:09,1733.0039
10/15/21 2:14,1742.5698
10/15/21 2:19,1786.0846
10/15/21 2:24,1758.382
10/15/21 2:29,1732.2369
10/15/21 2:34,1712.31
10/15/21 2:39,1692.1041
10/15/21 2:44,1671.3854
10/15/21 2:49,1656.211
10/15/21 2:54,1656.4808
10/15/21 2:59,1716.7648
10/15/21 3:04,1782.8536
10/15/21 3:09,1836.3097
10/15/21 3:14,1865.3254
10/15/21 3:19,1839.7133
10/15/21 3:24,1814.9674
10/15/21 3:29,1794.7694
10/15/21 3:34,1772.1632
10/15/21 3:39,1748.6542
10/15/21 3:44,1797.3412
10/15/21 3:49,1891.8522
10/15/21 3:54,1855.3301
10/15/21 3:59,1827.4036
10/15/21 4:04,1807.2958
10/15/21 4:09,1829.9596
10/15/21 4:14,1878.9591
10/15/21 4:19,1919.9686
10/15/21 4:24,1960.3506
10/15/21 4:29,2004.1991
10/15/21 4:34,2036.412
10/15/21 4:39,1993.9148
10/15/21 4:44,1952.7346
10/15/21 4:49,1931.321
10/15/21 4:54,1900.9429
10/15/21 4:59,1867.3693
10/15/21 5:04,1859.2787
10/15/21 5:09,1858.9773
10/15/21 5:14,1841.7124
10/15/21 5:19,1820.8835
10/15/21 5:24,1796.2388
10/15/21 5:29,1789.8158
10/15/21 5:34,1805.7181
10/15/21 5:39,1776.5704
10/15/21 5:44,1745.2098
10/15/21 5:49,1719.5562
10/15/21 5:54,1728.8572
10/15/21 5:59,1791.4501
10/15/21 6:04,1846.9741
10/15/21 6:09,1858.4196
10/15/21 6:14,1862.4292
10/15/21 6:19,1862.73
10/15/21 6:24,1880.3877
10/15/21 6:29,1871.1886
10/15/21 6:34,1839.786
10/15/21 6:39,1814.6182
10/15/21 6:44,1799.3374
10/15/21 6:49,1777.5771
10/15/21 6:54,1757.415
10/15/21 6:59,1832.2499
10/15/21 7:04,1953.1594
10/15/21 7:09,1988.9176
10/15/21 7:14,1958.9071
10/15/21 7:19,1931.7085
10/15/21 7:24,1909.5359
10/15/21 7:29,1914.3812
10/15/21 7:34,1980.9893
10/15/21 7:39,1949.0415
10/15/21 7:44,1918.8827
10/15/21 7:49,1897.301
10/15/21 7:54,1894.2269
10/15/21 7:59,1891.3866
10/15/21 8:04,1893.3528
10/15/21 8:09,1920.603
10/15/21 8:14,1950.2933
10/15/21 8:19,1977.4105
10/15/21 8:24,2007.2833
10/15/21 8:29,2001.9789
10/15/21 8:34,1969.931
10/15/21 8:39,1937.783
10/15/21 8:44,1931.2046
10/15/21 8:49,1934.733
10/15/21 8:54,1935.6223
10/15/21 8:59,1997.5814
10/15/21 9:04,2104.2852
10/15/21 9:09,2064.1702
10/15/21 9:14,2023.3372
10/15/21 9:19,1980.8872
10/15/21 9:24,1943.9208
10/15/21 9:29,1913.1602
10/15/21 9:34,1893.3217
10/15/21 9:39,1879.6522
10/15/21 9:44,1916.8171
10/15/21 9:49,1937.9783
10/15/21 9:54,1937.5212
10/15/21 9:59,1925.7861
10/15/21 10:04,1917.849
10/15/21 10:09,1916.1617
10/15/21 10:14,1930.7617
10/15/21 10:19,1946.1927
10/15/21 10:24,1960.8763
10/15/21 10:29,1973.5105
10/15/21 10:34,1970.0898
10/15/21 10:39,1929.6675
10/15/21 10:44,1890.2521
10/15/21 10:49,1864.431
10/15/21 10:54,1832.123
10/15/21 10:59,1806.8207
10/15/21 11:04,1816.8274
10/15/21 11:09,1871.3438
10/15/21 11:14,1918.852
10/15/21 11:19,1904.3864
10/15/21 11:24,1878.449
10/15/21 11:29,1851.9629
10/15/21 11:34,1830.9696
10/15/21 11:39,1805.4307
10/15/21 11:44,1789.3113
10/15/21 11:49,1768.8696
10/15/21 11:54,1747.1536
10/15/21 11:59,1725.7687
10/15/21 12:04,1705.3733
10/15/21 12:09,1886.7255
10/15/21 12:14,1926.7839
10/15/21 12:19,1877.8535
10/15/21 12:24,1832.869
10/15/21 12:29,1786.3523
10/15/21 12:34,1759.8687
10/15/21 12:39,1740.501
10/15/21 12:44,1714.404
10/15/21 12:49,1707.633
10/15/21 12:54,1734.9363
10/15/21 12:59,1777.6448
10/15/21 13:04,1830.428
10/15/21 13:09,1882.1178
10/15/21 13:14,1936.7837
10/15/21 13:19,1961.0914
10/15/21 13:24,1930.7535
10/15/21 13:29,1904.2446
10/15/21 13:34,1880.5751
10/15/21 13:39,1867.8381
10/15/21 13:44,1856.5112
10/15/21 13:49,1842.4012
10/15/21 13:54,1831.0846
10/15/21 13:59,1812.6274
10/15/21 14:04,1790.3442
10/15/21 14:09,1816.0885
10/15/21 14:14,1798.5763
10/15/21 14:19,1760.7512
10/15/21 14:24,1722.4333
10/15/21 14:29,1686.4657
10/15/21 14:34,1659.6133
10/15/21 14:39,1648.4663
10/15/21 14:44,1638.2671
10/15/21 14:49,1626.8237
10/15/21 14:54,1616.7657
10/15/21 14:59,1610.6293
10/15/21 15:04,1658.1996
10/15/21 15:09,1752.9446
10/15/21 15:14,1834.0939
10/15/21 15:19,1923.0524
10/15/21 15:24,1939.7196
10/15/21 15:29,1956.3966
10/15/21 15:34,1982.2491
10/15/21 15:39,1995.1901
10/15/21 15:44,1961.1624
10/15/21 15:49,1930.8796
10/15/21 15:54,1903.7307
10/15/21 15:59,1878.6384
10/15/21 16:04,1854.45
10/15/21 16:09,1831.6003
10/15/21 16:14,1865.1031
10/15/21 16:19,1942.0707
10/15/21 16:24,1911.341
10/15/21 16:29,1943.8081
10/15/21 16:34,1973.0634
10/15/21 16:39,1992.5463
10/15/21 16:44,2009.7522
10/15/21 16:49,2024.7844
10/15/21 16:54,1985.0621
10/15/21 16:59,1951.978
10/15/21 17:04,1927.2677
10/15/21 17:09,1896.5714
10/15/21 17:14,1888.8109
10/15/21 17:19,1978.7644
10/15/21 17:24,1957.94
10/15/21 17:29,1925.3125
10/15/21 17:34,1894.3639
10/15/21 17:39,1908.5377
10/15/21 17:44,1938.3534
10/15/21 17:49,1961.1698
10/15/21 17:54,1952.4153
10/15/21 17:59,1948.038
10/15/21 18:04,1950.349
10/15/21 18:09,1950.6105
10/15/21 18:14,2003.1519
10/15/21 18:19,2039.9435
10/15/21 18:24,2001.5675
10/15/21 18:29,1963.7628
10/15/21 18:34,1933.8129
10/15/21 18:39,1940.7902
10/15/21 18:44,1982.8722
10/15/21 18:49,2025.6614
10/15/21 18:54,2050.2065
10/15/21 18:59,2069.3975
10/15/21 19:04,2087.5173
10/15/21 19:09,2102.004
10/15/21 19:14,2133.563
10/15/21 19:19,2155.304
10/15/21 19:24,2161.9614
10/15/21 19:29,2153.9404
10/15/21 19:34,2150.3337
10/15/21 19:39,2196.6345
10/15/21 19:44,2269.6763
10/15/21 19:49,2336.7546
10/15/21 19:54,2407.8494
10/15/21 19:59,2417.2373
10/15/21 20:04,2422.2043
10/15/21 20:09,2424.4119
10/15/21 20:14,2434.2144
10/15/21 20:19,2443.7288
10/15/21 20:24,2392.0132
10/15/21 20:29,2336.527
10/15/21 20:34,2285.3704
10/15/21 20:39,2271.5525
10/15/21 20:44,2325.4565
10/15/21 20:49,2369.686
10/15/21 20:54,2343.0742
10/15/21 20:59,2316.6028
10/15/21 21:04,2286.5698
10/15/21 21:09,2264.92
10/15/21 21:14,2238.507
10/15/21 21:19,2215.4766
10/15/21 21:24,2237.2888
10/15/21 21:29,2260.7559
10/15/21 21:34,2284.377
10/15/21 21:39,2298.73
10/15/21 21:44,2305.544
10/15/21 21:49,2309.924
10/15/21 21:54,2322.077
10/15/21 21:59,2352.8923
10/15/21 22:04,2385.343
10/15/21 22:09,2404.3667
10/15/21 22:14,2432.5051
10/15/21 22:19,2461.476
10/15/21 22:24,2398.482
10/15/21 22:29,2343.4258
10/15/21 22:34,2289.2244
10/15/21 22:39,2254.515
10/15/21 22:44,2296.107
10/15/21 22:49,2336.6606
10/15/21 22:54,2356.2546
10/15/21 22:59,2508.6584
10/15/21 23:04,2738.8767
10/15/21 23:09,2926.503
10/15/21 23:14,2865.8699
10/15/21 23:19,2814.9106
10/15/21 23:24,2775.491
10/15/21 23:29,2766.5955
10/15/21 23:34,2759.2307
10/15/21 23:39,2734.0156
10/15/21 23:44,2696.5857
10/15/21 23:49,2662.1628
10/15/21 23:54,2640.1501
10/15/21 23:59,2619.134
10/16/21 0:04,2598.2942
10/16/21 0:09,2574.6465
10/16/21 0:14,2595.9536
10/16/21 0:19,2629.9976
10/16/21 0:24,2654.6768
10/16/21 0:29,2679.48
10/16/21 0:34,2714.4756
10/16/21 0:39,2742.0393
10/16/21 0:44,2817.13
10/16/21 0:49,2785.1458
10/16/21 0:54,2714.0537
10/16/21 0:59,2638.793
10/16/21 1:04,2569.655
10/16/21 1:09,2503.5476
10/16/21 1:14,2439.983
10/16/21 1:19,2493.7095
10/16/21 1:24,2426.0737
10/16/21 1:29,2364.3748
10/16/21 1:34,2302.694
10/16/21 1:39,2243.8665
10/16/21 1:44,2210.8208
10/16/21 1:49,2248.156
10/16/21 1:54,2205.345
10/16/21 1:59,2157.3967
10/16/21 2:04,2116.9192
10/16/21 2:09,2103.573
10/16/21 2:14,2132.0403
10/16/21 2:19,2086.075
10/16/21 2:24,2048.4097
10/16/21 2:29,2011.8566
10/16/21 2:34,1978.8215
10/16/21 2:39,1943.1494
10/16/21 2:44,1962.7115
10/16/21 2:49,2007.3477
10/16/21 2:54,1971.0499
10/16/21 2:59,1942.3165
10/16/21 3:04,1903.6144
10/16/21 3:09,1892.782
10/16/21 3:14,1913.2019
10/16/21 3:19,1924.5532
10/16/21 3:24,1941.5312
10/16/21 3:29,1966.6475
10/16/21 3:34,2025.274
10/16/21 3:39,2003.118
10/16/21 3:44,1963.5006
